AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,GV.ToEndPoint,GVQual,AveErr,ErrDeg
'-5,'-47,211.6395884704752,200.8197942352376,211.88418273776844,198.09453772315123,220.0,205.0,230.0,210.0, 2.547,-47,-18,42,3.4,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'-2,'-24,211.9748678787549,200.98743393937747,212.0714860344764,198.55812965043464,220.0,205.0,230.0,210.0, 2.216,-24,-38,22,3.6,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'3,'1,212.1887058428397,201.09435292141984,212.08893578282766,199.0578250639442,220.0,205.0,230.0,210.0, 1.777,1,-32,2,4.0,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'11,'17,212.34579883660635,201.1728994183032,212.03667155119385,199.55508601162833,220.0,205.0,230.0,210.0, 1.309,17,-12,-6,4.4,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'23,'24,212.5387874130627,201.26939370653133,212.02794534797522,200.05500985920654,220.0,205.0,230.0,210.0, 0.858,24,8,-1,4.7,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'40,'33,212.78604438075303,201.3930221903765,212.0888800196778,200.5512829350272,220.0,205.0,230.0,210.0, 0.441,33,14,7,5.1,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'60,'45,213.08275716405186,201.5413785820259,212.21828954222906,201.03424584817174,220.0,205.0,230.0,210.0, 0.067,45,20,15,5.3,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, 0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'73,'38,213.47601814745008,201.73800907372504,212.5050777604046,201.44382187031624,220.0,205.0,230.0,210.0, -0.171,38,40,35,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'77,'22,213.91839425243592,201.95919712621796,212.9146537825491,201.73061008849177,220.0,205.0,230.0,210.0, -0.244,22,38,55,5.4,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'72,'-3,214.35652839197203,202.178264195986,213.39761669569364,201.86001961104304,220.0,205.0,230.0,210.0, -0.144,-3,32,75,5.1,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, -0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'62,'-21,214.77792072130958,202.38896036065478,213.8938897715143,201.9209542827456,220.0,205.0,230.0,210.0, 0.023,-21,12,83,4.9,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'55,'-23,215.21076209976667,202.60538104988333,214.3829635718812,202.0249101281545,220.0,205.0,230.0,210.0, 0.149,-23,-8,78,4.6,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-18,215.65504317674618,202.8275215883731,214.85280988227416,202.19592019981732,220.0,205.0,230.0,210.0, 0.206,-18,-14,70,4.4,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'52,'-10,216.10211652644693,203.05105826322347,215.29428367870364,202.43065598121026,220.0,205.0,230.0,210.0, 0.194,-10,-17,62,4.3,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'57,'3,216.5432803746554,203.2716401873277,215.6987921758911,202.7245486073565,220.0,205.0,230.0,210.0, 0.112,3,-11,54,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, 0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, -0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, -0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, -0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, -0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, -0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.07614696600248,203.05257812185175,220.0,205.0,230.0,210.0, -0.013,15,-5,49,4.2,0,0,0
'64,'15,216.97637601254257,203.4881880062713,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.013,15,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'71,'22,217.40947165042985,203.70473582521493,216.45350175611387,203.380607636347,220.0,205.0,230.0,210.0, -0.138,22,1,49,4.2,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'69,'0,217.85457741093776,203.92728870546887,216.92029196936247,203.55979161111966,220.0,205.0,230.0,210.0, -0.089,0,21,69,4.0,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
'66,'-3,218.2996831714457,204.14984158572287,217.38708218261107,203.73897558589232,220.0,205.0,230.0,210.0, -0.041,-3,1,69,3.9,0,0,0
