AimAng1,AimAang2,Aimx,Aimy,Currentx1,Currenty1,Startx,Starty,Finishx,Finishy,dist,Set_SteerAng,Steerangle,Gogo,ToEndPoint,Qual,Steerangle1,Steerangle2
'-90,'-90,613506.675286121,5842713.78577566,613508.37007083,5842713.7934034,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,1.37,-90,-96.9999992,0,28.6,4,-6.554054,-96.9999992
'-82,'-82,613506.525119535,5842713.98932514,613507.935522025,5842713.78715275,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,1.01,-82,-95.0000012,0,28.3,4,-6.418919,-95.0000012
'-82,'-82,613506.525119535,5842713.98932514,613507.935522025,5842713.78715275,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,1.01,-82,-93.0000032,0,28.3,4,-6.283784,-93.0000032
'-70,'-70,613506.36752424,5842714.20294417,613507.48777415,5842713.78671462,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.65,-70,-89.9999988,0,27.9,4,-6.081081,-89.9999988
'-55,'-55,613506.203340961,5842714.42549315,613507.068493939,5842713.82106839,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.34,-55,-88.0000008,0,27.6,4,-5.945946,-88.0000008
'-55,'-55,613506.203340961,5842714.42549315,613507.068493939,5842713.82106839,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.34,-55,-86.0000028,0,27.6,4,-5.810811,-86.0000028
'-40,'-40,613505.981091754,5842714.72674998,613506.62472521,5842713.95890142,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.06,-40,-80.0000088,0,27.1,4,-5.405406,-80.0000088
'-33,'-33,613505.724779145,5842715.07417945,613506.266779593,5842714.23135216,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.06,-33,-67.9999912,0,26.7,4,-4.594594,-67.9999912
'-33,'-33,613505.724779145,5842715.07417945,613506.266779593,5842714.23135216,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.06,-33,-58.9999928,0,26.7,4,-3.986486,-58.9999928
'-31,'-31,613505.484803424,5842715.39946442,613506.001617535,5842714.53805616,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.1,-31,-49.9999944,0,26.3,4,-3.378378,-49.9999944
'-33,'-33,613505.25396873,5842715.7123588,613505.793355933,5842714.86760361,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.07,-33,-44.999992,0,25.9,4,-3.04054,-44.999992
'-33,'-33,613505.25396873,5842715.7123588,613505.793355933,5842714.86760361,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.07,-33,-40.0000044,0,25.9,4,-2.702703,-40.0000044
'-36,'-36,613505.07094952,5842715.96043972,613505.656916399,5842715.15004822,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.01,-36,-35.000002,0,25.6,4,-2.364865,-35.000002
'-37,'-37,613504.924588591,5842716.15883066,613505.532866055,5842715.36489857,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-37,-33.9999956,0,25.4,4,-2.297297,-33.9999956
'-37,'-37,613504.924588591,5842716.15883066,613505.532866055,5842715.36489857,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-37,-33.000004,0,25.4,4,-2.22973,-33.000004
'-38,'-38,613504.853306162,5842716.25545336,613505.463680679,5842715.46306835,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.861015971,5842716.24500278,613505.470693581,5842715.45210364,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.861015971,5842716.24500278,613505.470693581,5842715.45210364,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857969101,5842716.24913279,613505.468775867,5842715.45706667,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857969101,5842716.24913279,613505.468775867,5842715.45706667,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859564092,5842716.24697079,613505.469295329,5842715.45411121,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859564092,5842716.24697079,613505.469295329,5842715.45411121,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858508244,5842716.24840199,613505.469576727,5842715.45652894,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858508244,5842716.24840199,613505.469576727,5842715.45652894,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858571814,5842716.24831582,613505.470022615,5842715.45672482,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859163986,5842716.24751313,613505.469940356,5842715.45542459,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859163986,5842716.24751313,613505.469940356,5842715.45542459,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857775677,5842716.24939497,613505.468987991,5842715.45762804,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858623484,5842716.24824578,613505.469914389,5842715.45653682,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858623484,5842716.24824578,613505.469914389,5842715.45653682,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858623484,5842716.24824578,613505.469914389,5842715.45653682,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858623484,5842716.24824578,613505.469914389,5842715.45653682,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858121395,5842716.24892636,613505.470000975,5842715.45765169,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858121395,5842716.24892636,613505.470000975,5842715.45765169,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.85782463,5842716.24932862,613505.470429551,5842715.45858907,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858381106,5842716.24857432,613505.468684953,5842715.45613717,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858381106,5842716.24857432,613505.468684953,5842715.45613717,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.85880501,5842716.24799972,613505.469148152,5842715.45559156,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.85880501,5842716.24799972,613505.469148152,5842715.45559156,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858766597,5842716.24805179,613505.469035598,5842715.45558894,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858766597,5842716.24805179,613505.469035598,5842715.45558894,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858393005,5842716.24855819,613505.469239066,5842715.45652106,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858393005,5842716.24855819,613505.469239066,5842715.45652106,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858765238,5842716.24805363,613505.469810491,5842715.45616345,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858765238,5842716.24805363,613505.469810491,5842715.45616345,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858456575,5842716.24847202,613505.469684953,5842715.45671694,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858456575,5842716.24847202,613505.469684953,5842715.45671694,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858586429,5842716.24829601,613505.469026942,5842715.45595968,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858586429,5842716.24829601,613505.469026942,5842715.45595968,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857043109,5842716.25038796,613505.468399254,5842715.45872714,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857043109,5842716.25038796,613505.468399254,5842715.45872714,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857455114,5842716.24982949,613505.46830834,5842715.45779765,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857455114,5842716.24982949,613505.46830834,5842715.45779765,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.856722547,5842716.25082248,613505.467719604,5842715.45889675,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.856722547,5842716.25082248,613505.467719604,5842715.45889675,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.856722547,5842716.25082248,613505.467719604,5842715.45889675,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858611585,5842716.24826191,613505.469360275,5842715.45615294,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858611585,5842716.24826191,613505.469360275,5842715.45615294,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857840604,5842716.24930697,613505.468658985,5842715.45724941,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857840604,5842716.24930697,613505.468658985,5842715.45724941,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858982459,5842716.24775919,613505.470706594,5842715.45636985,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858121395,5842716.24892636,613505.470000975,5842715.45765169,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858121395,5842716.24892636,613505.470000975,5842715.45765169,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858235276,5842716.24877199,613505.47111353,5842715.45823409,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858235276,5842716.24877199,613505.47111353,5842715.45823409,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857798116,5842716.24936456,613505.470871111,5842715.45897032,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.857798116,5842716.24936456,613505.470871111,5842715.45897032,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859366592,5842716.2472385,613505.471832132,5842715.45639612,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859366592,5842716.2472385,613505.471832132,5842715.45639612,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.860384027,5842716.24585938,613505.471438179,5842715.45397576,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.860384027,5842716.24585938,613505.471438179,5842715.45397576,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.860539038,5842716.24564926,613505.471113501,5842715.45341176,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.860539038,5842716.24564926,613505.471113501,5842715.45341176,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859908454,5842716.24650402,613505.471083206,5842715.45470937,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859908454,5842716.24650402,613505.471083206,5842715.45470937,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859908454,5842716.24650402,613505.471083206,5842715.45470937,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.85872275,5842716.24811123,613505.472022616,5842715.45788436,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.85872275,5842716.24811123,613505.472022616,5842715.45788436,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858879119,5842716.24789927,613505.470923046,5842715.45674585,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858738724,5842716.24808957,613505.47025205,5842715.45654471,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.858738724,5842716.24808957,613505.47025205,5842715.45654471,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859062003,5842716.24765137,613505.469381915,5842715.45522608,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859511063,5842716.24704267,613505.470178448,5842715.45487372,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859511063,5842716.24704267,613505.470178448,5842715.45487372,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.860962941,5842716.24507467,613505.4715767,5842715.45286615,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.860962941,5842716.24507467,613505.4715767,5842715.45286615,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859689872,5842716.2468003,613505.470961997,5842715.45507749,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859689872,5842716.2468003,613505.470961997,5842715.45507749,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859255429,5842716.24738918,613505.469169791,5842715.4546647,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859406364,5842716.24718459,613505.471169793,5842715.45582424,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859406364,5842716.24718459,613505.471169793,5842715.45582424,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859779956,5842716.24667819,613505.470966324,5842715.45489212,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
'-38,'-38,613504.859779956,5842716.24667819,613505.470966324,5842715.45489212,613507.274766662,5842712.9731851,613489.830359472,5842736.61892455,0.02,-38,-33.000004,0,25.3,4,-2.22973,-33.000004
