AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,ToEndPoint,GVQual
'-171,'-171,613504.581747385,5842704.71698994,613505.803406058,5842712.36783335,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.581747385,5842704.71698994,613505.803406058,5842712.36783335,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.585472077,5842704.72241914,613505.814661448,5842712.36809613,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.589196771,5842704.72784834,613505.825916838,5842712.36835891,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.589196771,5842704.72784834,613505.825916838,5842712.36835891,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.589196771,5842704.72784834,613505.825916838,5842712.36835891,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.589196771,5842704.72784834,613505.825916838,5842712.36835891,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.592921464,5842704.73327754,613505.837172227,5842712.36862169,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.592921464,5842704.73327754,613505.837172227,5842712.36862169,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.592921464,5842704.73327754,613505.837172227,5842712.36862169,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.592921464,5842704.73327754,613505.837172227,5842712.36862169,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.596646156,5842704.73870674,613505.848427617,5842712.36888447,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.596646156,5842704.73870674,613505.848427617,5842712.36888447,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.596646156,5842704.73870674,613505.848427617,5842712.36888447,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.596646156,5842704.73870674,613505.848427617,5842712.36888447,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.600370849,5842704.74413594,613505.859683007,5842712.36914725,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.600370849,5842704.74413594,613505.859683007,5842712.36914725,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.600370849,5842704.74413594,613505.859683007,5842712.36914725,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.600370849,5842704.74413594,613505.859683007,5842712.36914725,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.612604488,5842704.76196798,613505.870505607,5842712.38794733,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.612604488,5842704.76196798,613505.870505607,5842712.38794733,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.612604488,5842704.76196798,613505.870505607,5842712.38794733,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.616329181,5842704.76739718,613505.881760996,5842712.38821011,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.616329181,5842704.76739718,613505.881760996,5842712.38821011,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.616329181,5842704.76739718,613505.881760996,5842712.38821011,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.616329181,5842704.76739718,613505.881760996,5842712.38821011,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.624838127,5842704.77980002,613505.881328206,5842712.40674741,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.624838127,5842704.77980002,613505.881328206,5842712.40674741,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.624838127,5842704.77980002,613505.881328206,5842712.40674741,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.624838127,5842704.77980002,613505.881328206,5842712.40674741,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.637071765,5842704.79763206,613505.892150806,5842712.42554749,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.637071765,5842704.79763206,613505.892150806,5842712.42554749,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.637071765,5842704.79763206,613505.892150806,5842712.42554749,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.637071765,5842704.79763206,613505.892150806,5842712.42554749,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.645580712,5842704.8100349,613505.891718016,5842712.44408479,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.645580712,5842704.8100349,613505.891718016,5842712.44408479,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.645580712,5842704.8100349,613505.891718016,5842712.44408479,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.645580712,5842704.8100349,613505.891718016,5842712.44408479,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.649305405,5842704.8154641,613505.902973405,5842712.44434757,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-171,'-171,613504.644521152,5842704.80849046,613505.914661585,5842712.42607305,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.644521152,5842704.80849046,613505.914661585,5842712.42607305,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.644521152,5842704.80849046,613505.914661585,5842712.42607305,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.644521152,5842704.80849046,613505.914661585,5842712.42607305,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.648245845,5842704.81391966,613505.925916975,5842712.42633583,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-171,'-171,613504.656754791,5842704.8263225,613505.925484184,5842712.44487313,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.656754791,5842704.8263225,613505.925484184,5842712.44487313,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.656754791,5842704.8263225,613505.925484184,5842712.44487313,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-171,'-171,613504.656754791,5842704.8263225,613505.925484184,5842712.44487313,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.3,4
'-170,'-170,613504.660479485,5842704.8317517,613505.936739574,5842712.44513591,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.660479485,5842704.8317517,613505.936739574,5842712.44513591,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-170,'-170,613504.660479485,5842704.8317517,613505.936739574,5842712.44513591,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-170,0,0,6.3,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.668988431,5842704.84415454,613505.936306784,5842712.46367321,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.677497376,5842704.85655738,613505.935873994,5842712.48221052,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.677497376,5842704.85655738,613505.935873994,5842712.48221052,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.677497376,5842704.85655738,613505.935873994,5842712.48221052,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.677497376,5842704.85655738,613505.935873994,5842712.48221052,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.695574829,5842704.8829075,613505.912064845,5842712.53729686,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.695574829,5842704.8829075,613505.912064845,5842712.53729686,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.695574829,5842704.8829075,613505.912064845,5842712.53729686,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.695574829,5842704.8829075,613505.912064845,5842712.53729686,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.3,-171,0,0,6.4,4
'-171,'-171,613504.718436534,5842704.91623126,613505.876567517,5842712.61065773,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,6.5,4
'-171,'-171,613504.718436534,5842704.91623126,613505.876567517,5842712.61065773,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,6.5,4
'-171,'-171,613504.718436534,5842704.91623126,613505.876567517,5842712.61065773,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,6.5,4
'-171,'-171,613504.718436534,5842704.91623126,613505.876567517,5842712.61065773,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.4,-171,0,0,6.5,4
'-172,'-172,613504.737573548,5842704.94412582,613505.829814801,5842712.68375582,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.737573548,5842704.94412582,613505.829814801,5842712.68375582,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.737573548,5842704.94412582,613505.829814801,5842712.68375582,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.737573548,5842704.94412582,613505.829814801,5842712.68375582,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.735967977,5842704.94178551,613505.772672278,5842712.71951653,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.735967977,5842704.94178551,613505.772672278,5842712.71951653,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.735967977,5842704.94178551,613505.772672278,5842712.71951653,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-172,'-172,613504.735967977,5842704.94178551,613505.772672278,5842712.71951653,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.5,-172,0,0,6.6,4
'-173,'-173,613504.742871353,5842704.95184803,613505.715096965,5842712.77381454,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,6.6,4
'-173,'-173,613504.742871353,5842704.95184803,613505.715096965,5842712.77381454,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,6.6,4
'-173,'-173,613504.742871353,5842704.95184803,613505.715096965,5842712.77381454,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,6.6,4
'-173,'-173,613504.742871353,5842704.95184803,613505.715096965,5842712.77381454,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.6,-173,0,0,6.6,4
'-174,'-174,613504.742325344,5842704.95105215,613505.635010877,5842712.827587,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,6.7,4
'-174,'-174,613504.742325344,5842704.95105215,613505.635010877,5842712.827587,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,6.7,4
'-174,'-174,613504.742325344,5842704.95105215,613505.635010877,5842712.827587,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,6.7,4
'-174,'-174,613504.742325344,5842704.95105215,613505.635010877,5842712.827587,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.7,-174,0,0,6.7,4
'-174,'-174,613504.740719776,5842704.94871184,613505.577868357,5842712.86334771,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-174,'-174,613504.740719776,5842704.94871184,613505.577868357,5842712.86334771,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-174,'-174,613504.740719776,5842704.94871184,613505.577868357,5842712.86334771,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-174,'-174,613504.740719776,5842704.94871184,613505.577868357,5842712.86334771,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-174,'-174,613504.730605261,5842704.93396868,613505.521158625,5842712.88057112,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-174,'-174,613504.730605261,5842704.93396868,613505.521158625,5842712.88057112,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-174,'-174,613504.730605261,5842704.93396868,613505.521158625,5842712.88057112,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.8,-174,0,0,6.7,4
'-175,'-175,613504.732724385,5842704.93705757,613505.475271495,5842712.91659461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.9,-175,0,0,6.8,4
'-175,'-175,613504.732724385,5842704.93705757,613505.475271495,5842712.91659461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.9,-175,0,0,6.8,4
'-175,'-175,613504.732724385,5842704.93705757,613505.475271495,5842712.91659461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.9,-175,0,0,6.8,4
'-175,'-175,613504.732724385,5842704.93705757,613505.475271495,5842712.91659461,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,3.9,-175,0,0,6.8,4
'-175,'-175,613504.710376232,5842704.90448238,613505.407739164,5842712.91501794,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.710376232,5842704.90448238,613505.407739164,5842712.91501794,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.710376232,5842704.90448238,613505.407739164,5842712.91501794,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.710376232,5842704.90448238,613505.407739164,5842712.91501794,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.703986411,5842704.89516842,613505.362284823,5842712.93250413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.703986411,5842704.89516842,613505.362284823,5842712.93250413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.703986411,5842704.89516842,613505.362284823,5842712.93250413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.703986411,5842704.89516842,613505.362284823,5842712.93250413,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.692812334,5842704.87888082,613505.328518658,5842712.93171579,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.692812334,5842704.87888082,613505.328518658,5842712.93171579,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.692812334,5842704.87888082,613505.328518658,5842712.93171579,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-175,'-175,613504.692812334,5842704.87888082,613505.328518658,5842712.93171579,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4,-175,0,0,6.8,4
'-176,'-176,613504.682697821,5842704.86413767,613505.271808929,5842712.9489392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.682697821,5842704.86413767,613505.271808929,5842712.9489392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.682697821,5842704.86413767,613505.271808929,5842712.9489392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.682697821,5842704.86413767,613505.271808929,5842712.9489392,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.651840723,5842704.81915964,613505.204709386,5842712.92882523,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.651840723,5842704.81915964,613505.204709386,5842712.92882523,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.651840723,5842704.81915964,613505.204709386,5842712.92882523,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.651840723,5842704.81915964,613505.204709386,5842712.92882523,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.8,4
'-176,'-176,613504.632157701,5842704.7904692,613505.171376008,5842712.9094996,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.7,4
'-176,'-176,613504.632157701,5842704.7904692,613505.171376008,5842712.9094996,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.7,4
'-176,'-176,613504.632157701,5842704.7904692,613505.171376008,5842712.9094996,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.7,4
'-176,'-176,613504.632157701,5842704.7904692,613505.171376008,5842712.9094996,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.1,-176,0,0,6.7,4
'-176,'-176,613504.617258933,5842704.76875241,613505.126354455,5842712.90844849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-176,0,0,6.7,4
'-176,'-176,613504.617258933,5842704.76875241,613505.126354455,5842712.90844849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-176,0,0,6.7,4
'-176,'-176,613504.617258933,5842704.76875241,613505.126354455,5842712.90844849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-176,0,0,6.7,4
'-176,'-176,613504.617258933,5842704.76875241,613505.126354455,5842712.90844849,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-176,0,0,6.7,4
'-177,'-177,613504.59385122,5842704.73463277,613505.081765688,5842712.88886008,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.59385122,5842704.73463277,613505.081765688,5842712.88886008,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.59385122,5842704.73463277,613505.081765688,5842712.88886008,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.59385122,5842704.73463277,613505.081765688,5842712.88886008,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.570443505,5842704.70051314,613505.037176921,5842712.86927167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.570443505,5842704.70051314,613505.037176921,5842712.86927167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.570443505,5842704.70051314,613505.037176921,5842712.86927167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.570443505,5842704.70051314,613505.037176921,5842712.86927167,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.2,-177,0,0,6.7,4
'-177,'-177,613504.559269431,5842704.68422555,613505.003410756,5842712.86848333,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.3,-177,0,0,6.7,4
'-177,'-177,613504.559269431,5842704.68422555,613505.003410756,5842712.86848333,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.3,-177,0,0,6.7,4
'-177,'-177,613504.559269431,5842704.68422555,613505.003410756,5842712.86848333,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.3,-177,0,0,6.7,4
'-177,'-177,613504.559269431,5842704.68422555,613505.003410756,5842712.86848333,613509.922013046,5842712.50108686,613505.541482313,5842706.11592216,4.3,-177,0,0,6.7,4
